SeqID	Len
uc007bni.1	702
uc008vey.2	3144
uc008yxp.1	36
uc008xpf.2	1156
uc007qun.1	4389
uc007qgb.1	772
uc007tfj.1	29
uc012dat.1	4745
uc011wnp.1	1930
uc008pff.1	3173
uc009fcp.1	4214
uc007nxt.1	4533
uc008mct.1	3767
uc008pkt.1	526
uc008lbs.1	30
uc012gds.1	2096
uc008rpr.1	1515
uc009tgv.2	1141
uc008unb.1	1296
uc007qoq.2	4322
uc007gok.1	40
uc007ohn.2	3401
uc009fzf.2	557
uc008rwj.1	867
uc008mur.2	677
uc009ojb.1	2068
uc009ame.1	2203
uc007hcu.1	2124
uc008qrl.2	6641
uc008jje.1	2065
uc007vuj.1	41
uc008buy.1	3973
uc012blv.1	5617
uc009jbg.1	1015
uc008dgs.1	8991
uc008rkl.1	1933
uc007yqt.1	2775
uc009kzr.1	2564
uc008zsp.2	2800
uc007kht.2	4412
uc007fxy.2	2259
uc007zzs.2	1178
uc012bbi.1	701
uc009fme.2	2753
uc008wob.2	2046
uc012fdt.1	924
uc009kcw.1	1577
uc012deu.1	3362
uc008nfd.1	2410
uc012dlx.1	1538
uc012cou.1	4699
uc008ajf.2	1439
uc008rxz.1	2617
uc009ahi.2	3835
uc007xom.1	1977
uc009cps.2	1082
uc007xpj.1	4428
uc009ksh.1	563
uc007qsp.1	3512
uc007jek.1	960
uc011xph.1	4745
uc007flf.1	29
uc007zoe.2	1089
uc009nch.2	654
uc009pzk.1	4422
uc009loo.1	2343
uc009hbi.1	2431
uc007daq.1	2782
uc009pdd.1	1446
uc009kcp.1	1243
uc012flh.1	2393
uc007kdx.1	7500
uc009fpy.1	1408
uc007cfa.1	1394
uc007zdo.2	7811
uc009rqq.1	3880
uc009dau.1	4504
uc008ezw.1	3882
uc009ick.2	1234
uc008vik.1	1686
uc012cnt.1	4114
uc007prp.1	381
uc007hoz.1	550
uc008obg.1	3741
uc009brb.1	3332
uc008skw.1	44
uc007oqj.1	44
uc008kng.2	1063
uc007tnw.2	3026
uc007gds.1	5249
uc008ums.1	1675
uc007jxh.1	2880
uc009rhy.2	2625
uc007aqy.1	1120
uc007tql.2	511
uc007dqi.1	1410
uc007wix.2	14908
uc008kox.1	933
uc009gsx.2	2134
uc007zvd.1	943
uc007rsk.2	6448
uc011zxf.1	3163
uc007sdn.1	443
uc007dng.1	1307
uc008rdu.1	6258
uc012hkd.1	1098
uc008xne.1	2338
uc009rkj.2	2488
uc009aej.1	8261
uc007qnh.1	2001
uc007oeg.1	1846
uc008oxa.1	11314
uc008btd.1	3505
uc009rex.1	1699
uc007nbl.1	1981
uc007mgx.1	4895
uc007keb.2	6952
uc007vgc.2	2053
uc007yro.1	3535
uc008drz.2	5445
uc008kne.1	966
uc009tzh.1	1105
uc009pqu.1	63
uc012cdj.1	4153
uc008hic.1	2095
uc008una.1	9021
uc007mhk.1	775
uc009cge.1	726
uc007sqb.1	36
uc007xma.1	2083
uc007cso.2	2942
uc007zvr.2	579
uc008hbf.1	5425
uc008qnv.2	2938
uc009asz.1	29
uc007oso.1	3609
uc009lwz.1	292
uc008fvy.1	465
uc008gzj.1	6742
uc008sts.1	2324
uc012grz.1	4655
uc008qhb.2	2299
uc009ojy.1	870
uc007xrd.2	4373
uc007rgu.2	1777
uc007mgz.2	1257
uc007ive.1	936
uc008uqa.1	31
uc007msa.2	1952
uc007lti.1	1955
uc008qox.1	2689
uc008vac.1	4318
uc008piw.1	2071
uc009hfe.1	3054
uc008gfv.2	2520
uc009kya.1	2594
uc008xwk.1	3319
uc007pje.1	3465
uc008swl.1	5394
uc008equ.1	4480
uc008exg.1	549
uc008kki.1	948
uc007dka.1	2200
uc008nqt.1	3248
uc008pgn.2	1657
uc009idv.2	1310
uc007zjz.2	5153
uc008hup.1	6062
uc008hnf.1	1974
uc009rdj.1	2628
uc008gop.1	2697
uc009kas.1	2390
uc008fiv.1	55
uc012gpr.1	2394
uc008flx.1	2020
uc008hoa.1	1372
uc007grh.2	1048
uc008vmx.2	4408
uc008aev.1	1792
uc008qmi.1	390
uc009fib.1	2758
uc008xww.1	4024
uc007wao.1	4190
uc007bvb.1	1772
uc008zkf.1	2629
uc011yut.1	1306
uc007vcs.2	867
uc008kdi.1	3919
uc009cen.1	1725
uc012ezb.1	2268
uc007ecl.1	1424
uc007saq.1	443
uc007ueb.2	3949
uc007sfe.2	2751
uc007xvy.2	2868
uc007gdo.1	4411
uc007msm.2	3175
uc008iom.1	1376
uc007puz.1	747
uc009vgn.1	956
uc009itd.1	957
uc011zuh.1	1864
uc012dtg.1	98
uc008vgr.1	2798
uc007xks.2	2871
uc009tep.1	4385
uc012bnc.1	3377
uc009mhs.1	2072
uc008jxp.1	2079
uc007vlp.1	570
uc008iqt.2	2031
uc007vit.1	3522
uc012gum.1	1146
uc011yxq.1	1806
uc012gaw.1	351
uc008vlf.2	2437
uc008rrc.1	3587
uc007hln.1	5390
uc009fvk.1	3260
uc007hib.1	1650
uc008oku.1	2992
uc012blz.1	2238
uc007sxq.1	1905
uc008phm.1	1721
uc007tus.2	556
uc007dif.2	1938
uc007utu.2	2044
uc008rvd.1	661
uc007lbo.1	2267
uc007ert.1	684
uc009hhq.2	5310
uc009vba.1	2538
uc009aop.2	3786
uc009rzh.1	2070
uc009lsn.1	1474
uc012grc.1	4157
uc008xfh.1	1349
uc007yhu.1	1053
uc008grx.1	3020
uc009qqk.2	722
uc007yde.1	805
uc009qih.1	59
uc008uou.2	1755
uc009tii.1	948
uc007mkq.1	2546
uc009rwu.1	2773
uc009fkg.2	3904
uc008fqq.1	3141
uc007rqd.1	1478
uc007nxi.1	3127
uc007agj.1	4139
uc007cmi.2	2940
uc012ahz.1	623
uc008bko.1	63
uc007kzu.2	2279
uc008jya.1	4899
uc007uvd.1	3412
uc012hlz.1	270
uc007zsc.1	2777
uc009pri.1	2296
uc009nur.1	1229
uc012gri.1	2468
uc008hsh.1	3652
uc009nlr.1	1965
uc011xwe.1	57
uc009tho.1	4035
uc007qrs.1	1463
uc007zmj.1	4802
uc008lhb.1	838
uc008mpr.1	580
uc007euv.1	2716
uc009hxk.1	1115
uc009sjb.1	887
uc011xeb.1	4185
uc007plu.1	2940
uc009hhe.1	3494
uc008yxb.1	30
uc008tcp.1	80
uc007pzm.1	594
uc007kkb.2	5053
uc007snp.1	31
uc007yux.1	968
uc008raf.1	2398
uc012fqv.1	1662
uc009pns.1	45
uc008egk.1	3033
uc008frg.2	2006
uc007tvj.2	469
uc008mjg.1	471
uc008mbe.1	687
uc011xqd.1	4123
uc007ooe.1	30
uc008khr.1	1123
uc008vdv.1	2031
uc009cgn.1	1819
uc008cne.1	939
uc009nzt.2	5921
uc008wjs.1	6982
uc009lmm.2	3268
uc009uys.1	2034
uc008mew.2	3689
uc008gcr.1	763
uc012guf.1	4310
uc009jiu.1	3803
uc008csl.1	1477
uc009evr.1	3712
uc008ywd.1	37
uc008wjb.2	1216
uc007wpf.2	1320
uc009mpy.1	3596
uc011wsg.1	6300
uc009tws.2	3250
uc007lks.1	1532
uc008tof.2	2558
uc007usx.2	1862
uc007ogc.2	748
uc007myl.2	2216
uc008aul.1	3690
uc007mzp.1	2264
uc012fvb.1	4173
uc009ltc.1	912
uc007oww.2	2254
uc008ahr.2	2308
uc008sdd.2	2122
uc012atz.1	28
uc009ksc.2	1606
uc007iib.1	2920
uc008lul.2	4745
uc008gmv.2	525
uc009ugt.1	1809
uc009swf.2	894
uc009qjm.1	38
uc008wex.1	4232
uc007hza.2	3165
uc007ckq.1	3026
uc012dwi.1	26
uc009ocx.2	2881
uc009gyz.1	607
uc007mqn.1	3211
uc007gou.1	31
uc007cay.2	2374
uc007yxz.2	2054
uc008mwq.1	31
uc009uax.2	3523
uc009bcs.2	1378
uc008oub.2	1682
uc012hqy.1	1081
uc009saf.1	2651
uc009clr.2	1821
uc007odr.2	4300
uc012ctv.1	2446
uc009oyj.1	936
uc012eez.1	740
uc008elk.1	4278
uc008rkq.2	9199
uc008dbd.2	3847
uc008mjq.2	4141
uc008drj.1	3774
uc009oeu.1	2637
uc012chn.1	1882
uc008ccd.1	1084
uc012fwk.1	1256
uc007asq.1	4128
uc007axe.1	58
uc008lde.1	35
uc007qvj.1	3604
uc011wyi.1	207
uc012gye.1	69
uc009dse.1	2104
uc009gtq.1	835
uc008umi.1	1808
uc009ntd.1	2245
uc008mdv.1	2601
uc009pue.1	3215
uc009ozj.1	4177
uc008lcv.1	30
uc007dnm.1	1606
uc008yhm.2	3505
uc012eda.1	2329
uc009ble.1	1992
uc007stx.1	1559
uc008feb.2	7012
uc008oei.1	6969
uc011yuw.1	2728
uc008abu.1	5045
uc009sgp.2	4392
uc008icw.1	6933
uc008pjj.1	3886
uc008wak.1	3593
uc009qgz.1	85
uc007tqx.1	127
uc008ykm.2	5181
uc009pfi.1	2267
uc008zmp.1	1980
uc007gsl.1	2017
uc008yhd.1	3081
uc007rcb.1	2459
uc007wro.1	1913
uc007zhm.1	4425
uc007kcy.1	292
uc007tme.2	2941
uc009hcu.1	30
uc008jxy.1	2012
uc007cvv.1	743
uc007wru.1	2018
uc009fqi.1	1491
uc008faf.1	1728
uc009gwg.1	2578
uc008yhx.1	235
uc007yck.1	1406
uc009tmg.2	3968
uc009gfd.1	1192
uc009psj.1	4379
uc009oza.1	966
uc011yih.1	4380
uc007jpx.1	2153
uc011zwd.1	2311
uc009qfi.1	5185
uc012cvl.1	3639
uc009dul.2	2186
uc007ynh.1	1577
uc008ofk.1	1299
uc007rkt.1	5393
uc011zue.1	895
uc007cmj.2	3206
uc009mue.1	3070
uc009lnm.1	6372
uc007ojy.1	2290
uc007njv.1	660
uc012cly.1	76
uc009izo.1	8846
uc009dyj.1	33
uc009qyd.1	3956
uc008yxu.1	30
uc007avz.2	1265
uc012exo.1	2042
uc008pji.1	1029
uc007cfd.1	3845
uc008rkn.1	1374
uc008qsg.2	4201
uc009hjr.1	32
uc007iip.1	2196
uc007wot.1	904
uc008dmg.1	3881
uc009ahg.1	839
uc008ybu.1	2856
uc007stz.1	2628
uc008hkn.1	5282
uc009ggp.1	1625
uc007dxl.1	1986
uc009ikz.2	3438
uc009sgv.2	1192
uc009mms.1	705
uc008ubn.1	2170
uc007ryt.1	1083
uc009jtd.1	1304
uc007tbw.1	705
uc009nba.1	680
uc007yti.1	1292
uc007uzc.1	2176
uc009mvd.1	35
uc008uxp.1	1089
uc007cot.1	3439
uc009koo.2	1613
uc007tko.2	1110
uc011xvy.1	1301
uc009cyc.1	2850
uc009mxt.1	3425
uc007dek.1	1877
uc009gko.1	1060
uc007kdl.1	1234
uc008mbp.1	6490
uc007ayb.1	5099
uc007bao.1	2136
uc007ybm.1	3347
uc008lwf.1	3260
uc009gjh.2	2397
uc009dxi.1	42
uc009rzk.1	1934
uc009qwm.1	3144
uc009log.1	2211
uc008awq.2	2735
uc009rzm.2	1101
uc007kti.1	1349
uc008lba.1	62
uc007kjs.1	1163
uc007hsk.1	1745
uc008fdc.1	1309
uc009dhf.2	3115
uc012bhn.1	1401
uc007gjt.1	2386
uc008pwo.1	1410
uc009qmn.1	32
uc009ccm.1	5410
uc007tau.2	757
uc007kus.2	2927
uc009fyj.1	3561
uc008kdg.1	4116
uc008nem.1	2667
uc012eut.1	1008
uc009hii.1	2852
uc008jtw.1	731
uc008qvi.1	1797
uc009mmb.1	1588
uc007uwn.1	2809
uc009pan.1	3350
uc007wqn.1	29
uc008hkp.1	6320
uc008rfw.2	3489
uc009hgy.2	1250
uc009bug.1	3179
uc008cie.2	3823
uc008knh.1	933
uc009itn.1	948
uc007ura.1	814
uc007qtp.1	1037
uc007ofl.1	2144
uc007scq.1	704
uc007zso.1	1733
uc009kqo.1	1653
uc009ffo.1	4259
uc007ajk.1	1844
uc007tbv.1	752
uc007enq.1	613
uc009rbe.1	317
uc008dsc.2	1100
uc007qxh.1	2419
uc008nsi.1	1083
uc008bvj.2	4241
uc009qub.1	828
uc008zbu.1	44
uc008wxv.1	459
uc009fjo.1	2179
uc008eiv.1	1688
uc009ndo.1	2504
uc009hkt.1	42
uc008ofm.2	946
uc008jew.1	4396
uc012fvq.1	1494
uc012hhr.1	898
uc009fuk.1	2979
uc007ijd.2	1745
uc011xvj.1	2300
uc008iao.1	1086
uc007smx.1	44
uc007idg.1	5275
uc008upq.1	4874
uc012cnz.1	4002
uc009uic.2	784
uc007uot.2	997
uc008eyn.2	2911
uc008cjj.2	4290
uc012gpq.1	3275
uc008tcr.1	54
uc007xhj.1	3546
uc009naf.1	525
uc008jqi.1	506
uc008pez.1	2312
uc007zdh.2	11025
uc008tpe.1	31
uc008rbc.1	1341
uc009ufo.1	2898
uc007iap.1	5120
uc007xei.2	2966
uc009ptv.1	957
uc008stz.2	4112
uc007oiy.1	2159
uc012bjc.1	1515
uc007fzj.1	1286
uc012eyy.1	921
uc007qfb.2	3837
uc007wai.1	1979
uc008rhm.1	2164
uc011ziu.1	1158
uc007mrp.2	3589
uc008mts.2	658
uc009dit.2	1769
uc012aso.1	2588
uc008vzo.1	2371
uc011xve.1	6223
uc009gtw.1	1101
uc007oer.1	3215
uc008dav.2	2243
uc009stb.1	2472
uc012egq.1	2551
uc009eqw.1	2041
uc007oxo.1	11924
uc009giq.1	424
uc009cyq.2	7721
uc007zbu.2	580
uc009fdv.1	927
uc008vnp.2	1084
uc008hsy.2	2973
uc012adz.1	23
uc008lve.1	4539
uc009pdm.1	560
uc007yzb.2	3531
uc007imj.1	2818
uc009oka.2	2982
uc007ogv.1	464
uc009dib.1	3263
uc008uyl.1	564
uc011xaw.1	1659
uc008had.1	868
uc008aju.1	7576
uc008edj.2	1693
uc007tei.1	30
uc011wjt.1	2999
uc009rbc.1	719
uc009lzs.2	2436
uc008ohl.2	4695
uc009ira.1	3884
uc007jgz.2	2463
uc008xon.2	4908
uc007cmy.2	2122
uc009bwo.1	3782
uc007tjv.2	4659
uc009lsk.1	1062
uc008bhh.1	29
uc011zho.1	4375
uc007elb.1	1403
uc007xyi.1	2807
uc008asz.1	2039
uc008ema.1	5673
uc008plr.2	2044
uc007lhy.1	3384
uc008aib.1	789
uc008kyz.1	31
uc009hlq.1	43
uc008idk.1	1681
uc008dio.1	29
uc012dxn.1	817
uc007qdn.1	1424
uc012hbk.1	8722
uc007syw.1	1044
uc012dmx.1	2671
uc007eno.2	3891
uc008pqc.2	4172
uc007xik.2	5720
uc012bgd.1	162
uc009idf.2	3608
uc008ubo.1	3456
uc007zmk.1	2405
uc007xvg.2	6684
uc008tbo.2	878
uc008xai.2	2237
uc007vhk.2	4612
uc007jad.1	714
uc009mte.1	50
uc011xsf.1	1362
uc007nkl.1	5544
uc012gml.1	8816
uc008klc.1	936
uc008bbw.1	717
uc007vhs.1	2335
uc011ybj.1	3995
uc009cmp.1	1335
uc007pjk.1	1094
uc008iuq.2	1939
uc008iwb.1	1779
uc007olv.1	35
uc007bpw.2	4777
uc009qee.1	2791
uc009owi.2	1175
uc008xwf.2	1120
uc008elv.2	3067
uc007lor.1	2245
uc008eyr.1	564
uc012bun.1	2492
uc008ptf.1	894
uc011xpm.1	403
uc008mto.1	703
uc011xbo.1	682
uc009nuf.1	2421
uc008xtn.2	2974
uc007tdn.1	40
uc007iey.2	5080
uc008iug.1	1986
uc008sip.1	2426
uc008csk.1	1532
uc009sys.1	886
uc008ihk.2	2405
uc008xqn.1	3714
uc007ocu.2	8213
uc007cby.1	2877
uc008sin.1	2716
uc007hnp.1	3987
uc008squ.1	3627
uc008fif.1	56
uc007uyc.1	4266
uc012awd.1	2031
uc007cao.1	42
uc009gjp.1	3938
uc008ptp.2	2685
uc009arf.1	30
uc012cuv.1	913
uc009esa.1	616
uc008gbk.2	5646
uc009ldm.2	3598
uc012bxk.1	4076
uc009kee.1	5411
uc007crt.2	1770
uc008yqa.1	1250
uc008bny.1	60
uc008goz.1	3269
uc007svz.1	3077
uc007oop.1	30
uc007ziw.1	1269
uc007fmg.1	4219
uc008lgj.1	1998
uc012clu.1	2419
uc012gjs.1	1928
uc008qcg.1	4065
uc007mmz.2	1127
uc009gop.1	1128
uc008pux.1	471
uc009lhs.1	3995
uc007xev.1	2369
uc007rnk.2	5363
uc008fpu.2	3787
uc012hta.1	1001
uc011zut.1	1838
uc008dze.1	1539
uc008ath.1	3168
uc008ksl.1	909
uc008ljr.1	10124
uc009fbk.1	2190
uc007mca.1	5007
uc007bxc.2	4938
uc012aaf.1	2369
uc009gux.1	2999
uc009flb.2	2884
uc007sgu.2	1676
uc009nnd.1	2762
uc009puu.1	2767
uc009qhe.1	56
uc008jld.1	3309
uc008oky.1	2720
uc009exn.1	2809
uc011yqd.1	3155
uc007nza.1	2231
uc007gnr.1	4681
uc012ejn.1	1712
uc008ave.1	3099
uc009lxg.1	2449
uc011zei.1	1893
uc007wlf.1	1587
uc007yxt.1	4501
uc008fle.1	30
uc008wcy.1	1495
uc007teg.1	32
uc007qan.1	1390
uc007wgu.1	1813
uc008pwy.1	593
uc009goo.1	876
uc009pmz.1	30
uc008cgv.1	1470
uc007dyx.1	1668
uc008vxo.2	1921
uc007jer.2	8068
uc012hqf.1	933
uc007qhp.2	2308
uc008qzg.2	2864
uc007vkx.1	3313
uc007nli.1	2195
uc009fav.1	690
uc007ykl.1	2609
uc008lvi.2	3125
uc007ioz.1	1399
uc007hwk.2	4925
uc012dki.1	8456
uc007xjt.1	535
uc007mib.1	1671
uc009faj.1	903
uc012alj.1	897
uc009aeq.2	6486
uc012dkj.1	1507
uc007kls.1	3361
uc008kov.1	933
uc009tol.2	2189
uc012emv.1	5602
uc007wen.1	40
uc009iyt.1	1013
uc012hrl.1	1332
uc012afe.1	747
uc009mtv.1	29
uc008bfz.1	31
uc007xub.1	2629
uc012duf.1	3036
uc008isp.1	583
uc007btd.1	2363
uc009jwx.1	1574
uc008ncl.1	31
uc012fvn.1	2569
uc008ouj.2	2690
uc007jyd.1	4332
uc009iyk.1	732
uc007zzr.1	1081
uc009siy.1	37
uc009lgw.2	4076
uc007oav.2	2598
uc007hlb.2	1118
uc009qum.2	2364
uc009tqs.1	800
uc009jgn.2	6689
uc008lyu.1	977
uc009ojf.1	6086
uc009hsr.1	47
uc007nxy.2	1981
uc007fnz.2	2873
uc009qax.1	1311
uc008nxu.1	1888
uc007vrq.2	3317
uc008eib.1	4168
uc007vth.1	2368
uc007dzj.1	2761
uc012cdk.1	6889
uc009ryo.1	554
uc007csc.1	2005
uc008luo.2	1408
uc007fqn.2	4601
uc007dtr.2	6117
uc008xkj.1	2118
uc008frh.2	2114
uc008epo.1	3787
uc008jij.1	1793
uc008mhd.2	1091
uc009jki.1	1529
uc011xsw.1	965
uc007gie.2	4387
uc009mda.1	850
uc009uvm.1	1890
uc008int.1	3489
uc008bkr.1	46
uc007osa.1	626
uc007wmr.1	5752
uc007zsi.2	1041
uc008bke.1	609
uc009jbr.1	933
uc007muw.1	2493
uc009tyu.2	1184
uc012dhw.1	3175
uc009khk.1	3454
uc007frx.1	35
uc009sth.2	3431
uc009ldl.2	2425
uc007taq.1	3092
uc007sld.1	1701
uc007iil.1	1859
uc007hmb.1	2872
uc007vcl.1	246
uc007wvj.2	5000
uc007lmv.1	3822
uc007iba.2	5089
uc008gvo.1	945
uc009eqh.2	2761
uc009eqf.2	6447
uc007szx.1	3090
uc008ndn.1	118
uc008qpv.2	935
uc007uwc.1	3095
uc008szr.1	1247
uc007qjg.1	4530
uc007ptb.1	897
uc011zxh.1	3704
uc008anl.2	787
uc007afs.1	5945
uc007xwb.3	2724
uc009ivp.1	1488
uc008ibq.1	1459
uc012hhn.1	99
uc009ims.1	1364
uc009iei.1	375
uc009hog.1	31
uc009nry.1	3350
uc007ofa.1	3357
uc007tel.1	87
uc007nox.1	3669
uc007yrz.1	3402
uc008hdd.1	660
uc009svf.1	1941
uc007use.2	1869
uc007bdi.2	2422
uc009pbn.1	3882
uc009bqs.1	3545
uc008djj.1	35
uc008xke.1	1106
uc009qto.1	2034
uc007jtz.2	1802
uc009bfz.1	932
uc008jkm.2	3550
uc007fno.1	3135
uc009juu.1	2571
uc007ynk.2	1529
uc007gca.1	3708
uc008njv.2	1759
uc012hrn.1	3735
uc009moi.1	625
uc007pzk.1	669
uc009qku.1	49
uc009jcv.1	930
uc008gvk.1	927
uc008mwc.1	105
uc008gvr.1	948
uc009iie.1	1706
uc007plm.2	2996
uc009pqk.1	35
uc008ypy.2	3169
uc007yqr.2	3053
uc008dta.1	3674
uc008owl.1	2751
uc008wct.1	1518
uc009egl.1	717
uc009lhh.1	3601
uc007cdc.2	1088
uc007cel.1	679
uc008mxv.1	31
uc009esy.1	2477
uc008ggr.1	1571
uc009mje.1	3049
uc012fhv.1	2059
uc009dwf.1	31
uc008ojs.1	4956
uc007rml.1	300
uc008lyc.1	2570
uc012bgm.1	1892
uc008gir.1	1604
uc008hww.1	323
uc009ppm.1	44
uc008zzl.1	1317
uc012aaq.1	5276
uc009tzy.1	4180
uc007fsd.1	44
uc008tsi.1	2841
uc009ddn.1	3113
uc009noy.1	34
uc007sar.1	639
uc008yfc.1	2878
uc007sxs.1	2332
uc007kdr.2	2199
uc009bif.2	3335
uc007tsx.1	384
uc008mqy.2	3748
uc009jff.2	3025
uc008wfy.1	1078
uc007hbe.1	3408
uc007hoi.1	2366
uc008kfx.2	3233
uc008qhm.2	3737
uc012ekc.1	15723
uc007jyf.1	4457
uc012fxa.1	1665
uc011zic.1	1538
uc008dzz.1	3294
uc008oly.2	2596
uc009sso.1	3794
uc008ods.1	342
uc007sjt.2	2850
uc011yjv.1	2978
uc012hsk.1	1212
uc012boi.1	2926
uc007fwt.1	1627
uc009fpq.1	1647
uc007kny.1	1248
uc008nsk.1	2225
uc007qaz.1	2007
uc007lar.2	2543
uc008qcm.2	1911
uc009jsj.1	337
uc008unc.1	2528
uc008wtc.1	1734
uc011xzh.1	66
uc007cpu.2	7397
uc007wge.2	2398
uc008lrm.1	716
uc012fbd.1	75
uc012bmw.1	1779
uc009dnb.1	930
uc012gna.1	3524
uc007rbm.1	2218
uc007oci.2	10261
uc008dlt.1	1796
uc009kby.1	4265
uc008bxw.1	3008
uc009qxj.2	9124
uc009kym.1	3718
uc009mri.2	5937
uc008uwt.1	4407
uc007hlf.1	1785
uc007hbb.1	2965
uc009png.1	40
uc009hlm.1	48
uc007gxy.2	964
uc009tmi.1	904
uc009ikx.2	2788
uc012ely.1	1567
uc008nir.1	1605
uc012dum.1	2119
uc007fcc.2	2956
uc008vqd.1	3882
uc008myu.1	35
uc008fbc.2	4679
uc011xqf.1	3973
uc008ayb.2	1092
uc009jnu.1	630
uc011xxz.1	1131
uc009hln.1	31
uc007htf.2	3346
uc011xpq.1	678
uc008nnz.1	2109
uc009idq.1	2500
uc007uzm.1	2809
uc007oya.1	830
uc008jjt.1	2192
uc009tve.1	5195
uc007bgv.1	1987
uc008fvp.1	2148
uc009mqs.1	682
uc007pmp.1	978
uc009kbm.2	3348
uc008uit.1	1588
uc007vlh.1	3680
uc008ljq.1	8024
uc008kiv.1	672
uc009bca.1	2096
uc007rgh.1	3657
uc008trh.1	47
uc008fdb.1	1270
uc009eri.2	4794
uc011zdx.1	3190
uc008dyl.1	6748
uc007heh.1	3313
uc009lhj.2	12836
uc009obx.2	2605
uc007was.1	2648
uc008jpn.2	5681
uc009lcc.2	341
uc007jif.2	1771
uc011zcv.1	3243
uc008ejj.1	1993
uc008hkq.1	5471
uc008rim.2	1271
uc009qyg.1	5295
uc007afu.2	2128
uc007czt.1	2255
uc007wki.1	2094
uc009nfz.1	5221
uc007lve.1	34
uc009qmd.1	30
uc009arr.1	33
uc008scm.1	2906
uc007axu.2	3107
uc012cnh.1	13849
uc008ztg.2	1624
uc012dwj.1	2437
uc009cku.1	36
uc012ffs.1	6101
uc008zmt.1	4244
uc007zdf.1	2416
uc007ccr.1	47
uc009ubk.1	1176
uc009hsb.1	31
uc009adq.1	3517
uc011zuc.1	3159
uc008ohb.1	3712
uc009jgh.2	5600
uc007sjk.1	2171
uc008qhq.1	4282
uc008vme.1	927
uc011xfk.1	1825
uc008sjs.2	1847
uc007fsj.1	28
uc007zxq.1	2070
uc011yuh.1	79
uc012fev.1	3374
uc008dug.2	6254
uc012dww.1	2331
uc011xsm.1	72
uc011xwr.1	1353
uc008hdw.1	1944
uc012eep.1	2549
uc012dbk.1	1713
uc008tzy.2	1797
uc009ouv.1	3866
uc007ezy.1	1851
uc008pxf.1	497
uc008shy.1	402
uc007wxn.1	2590
uc008oej.1	3725
uc008oor.1	2432
uc009epz.2	4343
uc008lyf.1	1121
uc008bjl.1	32
uc009hih.1	2846
uc007lyr.1	3069
uc007gjb.1	4031
uc008tna.1	573
uc007vwt.1	31
uc008wbs.1	5733
uc011ymz.1	2415
uc009njh.1	7526
uc007rdc.1	348
uc009qmj.1	39
uc009jak.1	951
uc011yxu.1	885
uc007ndx.1	1966
uc008qvy.1	1690
uc009ipr.1	799
uc008qwy.1	2216
uc009mww.1	1815
uc007sha.1	2903
uc011ycr.1	1848
uc009azv.1	2797
uc008tsd.1	6815
uc008ilw.2	996
uc008qrf.1	1144
uc008ybw.1	2100
uc009cyp.2	7637
uc008mma.2	2161
uc009rjs.2	1490
uc012cdm.1	3346
uc008uaj.1	613
uc011zgl.1	879
uc007qef.2	2872
uc007wzz.1	3249
uc012ckr.1	1809
uc007dgq.1	4881
uc012ask.1	1470
uc007sdm.1	443
uc009nil.1	1514
uc008oyd.1	31
uc007fmc.1	1972
uc012cyq.1	4988
uc007heu.1	1121
uc009osm.1	2059
uc009ccz.1	909
uc008jyq.1	2104
uc008qzj.2	4223
uc009dbs.1	1140
uc007ghv.2	1789
uc011yil.1	3179
uc007evw.1	2894
uc008nwb.1	1436
uc009tka.2	3617
uc007guk.2	1387
uc009rge.1	3364
uc008rwz.1	1442
uc007srl.1	3469
uc011woo.1	459
uc008qoq.2	1756
uc011ytl.1	63
uc008xua.1	1622
uc007arz.1	3400
uc012dia.1	4346
uc012cuj.1	1565
uc011xyv.1	1097
uc009rmu.1	3393
uc009rat.2	4069
uc009haa.2	3566
uc007nvc.1	1374
uc007bkr.2	2818
uc009dht.2	3604
uc009jbd.2	1958
uc007qvk.1	2486
uc007mdd.1	2623
uc008zfs.1	1750
uc009ayn.1	4548
uc007atx.1	1950
uc008btw.2	1394
uc008psj.1	7263
uc011wkx.1	3992
uc007ypy.1	2057
uc008hlm.1	1301
uc011ywk.1	9360
uc008ypl.1	1551
uc009tzg.1	386
uc011wwx.1	1796
uc007hgr.1	2012
uc007loq.1	1589
uc007pfs.1	2891
uc011ziv.1	604
uc009fdd.1	1524
uc009elb.2	2405
uc008tcj.1	41
uc007qcp.2	1110
uc009ioz.1	2160
uc009vcm.1	2484
uc009nnh.1	2240
uc008hhr.1	2662
uc007rgq.1	2297
uc007aoh.1	2618
uc008owc.1	7784
uc008yhr.2	2523
uc009kyn.1	1402
uc009gfe.1	2792
uc008duz.1	1735
uc009hqp.1	31
uc007elo.1	1477
uc008kel.2	5176
uc008qmx.1	1818
uc009jgp.1	5326
uc012caj.1	1529
uc012fpo.1	2664
uc007cqm.1	5226
uc008vvd.1	6425
uc009nmo.1	1900
uc008ykh.2	1682
uc008rft.1	672
uc009ufw.1	1765
uc011wuy.1	1968
uc008fxf.1	3633
uc008ksk.1	930
uc008tbg.2	889
uc007ald.1	4438
uc009fvv.1	2477
uc007htm.1	5085
uc008mtm.1	613
uc007zop.1	930
uc008hhv.1	1775
uc008ezp.1	2598
uc009txr.2	1448
uc012fuh.1	1033
uc009dwl.1	104
uc008rjw.2	3705
uc011wjd.1	2676
uc007tmz.1	2962
uc007nga.2	3646
uc008dsp.1	4175
uc008yhz.1	3688
uc008veh.2	1730
uc009tgj.1	4084
uc012dqf.1	3454
